file,asset_id,serial,vendor,product,version,device_class,cdx_type,purdue_level,base_platform,sector,network_exposure,lifecycle,tlp,safety_sil,protocols,component_count,vulnerable_component_count
ICS-0256_moxa_iopac-programmable-controller-5542-c-t_SBOM.json,ICS-0256,urn:uuid:dc132303-a901-50e9-b74e-37e236e9bdd5,Moxa Inc.,ioPAC Programmable Controller 5542-C-T,8.3.24,rtu,firmware,1,linux,pulp-and-paper,control-network,build,CLEAR,,modbus-tcp;dnp3;mqtt,15,6
ICS-0257_red-lion_data-station-plus-rtu-dspgt000_SBOM.json,ICS-0257,urn:uuid:a264fe8a-372e-58b3-93cf-a9269b749f86,Red Lion Controls,Data Station Plus RTU DSPGT000,9.1.18,rtu,firmware,1,linux,semiconductor-fab,isolated-cell,post-build,AMBER+STRICT,,modbus-tcp;dnp3;ethernet-ip;mqtt,21,8
ICS-0258_sel_sel-451-protection-system-487e_SBOM.json,ICS-0258,urn:uuid:44fb6dc8-18ed-5e8f-9aa5-ff20d36928b7,Schweitzer Engineering Laboratories,SEL-451 Protection System 487E,7.24.11,ied,firmware,1,proprietary-rtos,building-automation,isolated-cell,design,CLEAR,,iec-61850-mms;iec-61850-goose;dnp3;modbus-tcp,15,6
ICS-0259_sel_sel-3530-rtac-3555_SBOM.json,ICS-0259,urn:uuid:63128845-09c0-5f98-98f6-8353716e5f8a,Schweitzer Engineering Laboratories,SEL-3530 RTAC 3555,2.10.10,ied,firmware,1,linux,manufacturing-discrete,isolated-cell,post-build,CLEAR,,dnp3;iec-61850-mms;modbus-tcp;iec-60870-5-104,16,3
ICS-0260_hitachi-energy_ref615-feeder-protection-relay-red615_SBOM.json,ICS-0260,urn:uuid:29596887-9a15-57c7-932e-8e0f027e88a3,Hitachi Energy,REF615 Feeder Protection Relay RED615,9.17.21,ied,firmware,1,proprietary-rtos,pharmaceutical,isolated-cell,build,GREEN,,iec-61850-mms;iec-61850-goose;modbus-tcp;dnp3,19,7
ICS-0261_siemens_siprotec-5-protection-relay-7ut85_SBOM.json,ICS-0261,urn:uuid:44d7290d-d4a6-564f-b7b2-1a91ae356938,Siemens AG,SIPROTEC 5 Protection Relay 7UT85,2.11.16,ied,firmware,1,proprietary-rtos,pharmaceutical,dmz-routable,design,GREEN,,iec-61850-mms;iec-61850-goose;dnp3;iec-60870-5-103,13,2
ICS-0262_ge_multilin-ur-relay-l90_SBOM.json,ICS-0262,urn:uuid:0863e2da-de73-5192-9f41-94dfb5c89ad1,GE Vernova,Multilin UR Relay L90,6.18.7,ied,firmware,1,proprietary-rtos,power-transmission,control-network,decommission,AMBER,,iec-61850-mms;iec-61850-goose;dnp3;modbus-tcp,15,3
ICS-0263_schneider_easergy-p3-protection-relay-p3f30_SBOM.json,ICS-0263,urn:uuid:2fcd5fe1-acff-5a9d-bc33-1a5c9cc83574,Schneider Electric,Easergy P3 Protection Relay P3F30,2.7.10,ied,firmware,1,proprietary-rtos,power-generation,control-network,design,AMBER,,iec-61850-mms;modbus-tcp;dnp3,17,5
ICS-0264_nari_pcs-9611-feeder-protection-pcs-9671_SBOM.json,ICS-0264,urn:uuid:bee00749-2e72-5705-8a84-6df4d6fa0c6d,NARI Technology,PCS-9611 Feeder Protection PCS-9671,7.9.6,ied,firmware,1,proprietary-rtos,port-and-logistics,dmz-routable,operations,RED,,iec-61850-mms;iec-61850-goose;modbus-tcp,16,5
ICS-0265_hd-hyundai_higen-protection-relay-hgr-300_SBOM.json,ICS-0265,urn:uuid:e3fb3b23-1df4-5a2e-9da4-54691d421f75,HD Hyundai Electric,HiGEN Protection Relay HGR-300,4.8.30,ied,firmware,1,proprietary-rtos,chemical,remote-accessible,operations,CLEAR,,iec-61850-mms;modbus-tcp;dnp3,14,4
ICS-0266_siemens_simatic-hmi-comfort-panel-kp700_SBOM.json,ICS-0266,urn:uuid:80aeaee2-d9ff-5acd-8738-c85fb25e0b75,Siemens AG,SIMATIC HMI Comfort Panel KP700,1.2.36,hmi,firmware,2,windows,transportation-metro,remote-accessible,design,AMBER+STRICT,,profinet;opc-ua;s7comm-plus,13,3
ICS-0267_rockwell_panelview-plus-terminal-6-compact-600_SBOM.json,ICS-0267,urn:uuid:e9948868-be77-510b-84e7-bcbc67d9b5c1,Rockwell Automation,PanelView Plus Terminal 6 Compact 600,6.18.24,hmi,firmware,2,windows,oil-and-gas-upstream,dmz-routable,design,CLEAR,,ethernet-ip;cip,12,4
ICS-0268_schneider_magelis-gtu-hmi-hmist6500_SBOM.json,ICS-0268,urn:uuid:bbf719c7-d5fc-5d31-b3d8-0a48ef31d3c8,Schneider Electric,Magelis GTU HMI HMIST6500,3.23.20,hmi,firmware,2,linux,steel-and-metals,control-network,design,RED,,modbus-tcp;ethernet-ip;opc-ua,17,5
ICS-0269_mitsubishi_got2000-graphic-terminal-gt2107-wtbd_SBOM.json,ICS-0269,urn:uuid:8848654b-0aac-5eff-ba7c-455b71305042,Mitsubishi Electric,GOT2000 Graphic Terminal GT2107-WTBD,5.8.9,hmi,firmware,2,proprietary-rtos,automotive,remote-accessible,design,CLEAR,,cc-link-ie;melsoft;modbus-tcp,17,7
ICS-0270_advantech_webop-operator-panel-wop-2070t_SBOM.json,ICS-0270,urn:uuid:9660f36e-2b23-5851-a356-a9153fc6a488,"Advantech Co., Ltd.",WebOP Operator Panel WOP-2070T,3.6.10,hmi,firmware,2,linux,port-and-logistics,remote-accessible,post-build,RED,,modbus-tcp;ethernet-ip;mqtt,19,6
ICS-0271_delta_dop-100-hmi-dop-103bq_SBOM.json,ICS-0271,urn:uuid:15bab2e4-bdca-5937-a734-3c521f91e679,Delta Electronics,DOP-100 HMI DOP-103BQ,8.14.39,hmi,firmware,2,proprietary-rtos,food-and-beverage,control-network,post-build,CLEAR,,modbus-tcp;canopen,17,8
ICS-0272_omron_na-series-hmi-na5-15w_SBOM.json,ICS-0272,urn:uuid:ab2d2a0e-40ac-5129-8946-bc5feef4b698,OMRON Corporation,NA Series HMI NA5-15W,9.12.40,hmi,firmware,2,windows,chemical,control-network,operations,RED,,ethernet-ip;opc-ua;modbus-tcp,16,3
ICS-0273_pilz_pmi-operator-terminal-pmi-5_SBOM.json,ICS-0273,urn:uuid:d979c902-0951-5844-891e-28ae09178f13,Pilz GmbH,PMI Operator Terminal PMI 5,1.17.25,hmi,firmware,2,linux,oil-and-gas-midstream,isolated-cell,build,RED,,profinet;modbus-tcp,14,2
ICS-0274_aveva_aveva-plant-scada-2023-r2_SBOM.json,ICS-0274,urn:uuid:f88d1e0c-2da8-5f71-9804-077b3dc43be6,AVEVA Group plc,AVEVA Plant SCADA 2023 R2,4.2.34,scada-server,application,2,windows,power-generation,control-network,decommission,CLEAR,,opc-ua;opc-da;modbus-tcp;dnp3;iec-60870-5-104,15,3
ICS-0275_inductive_ignition-scada-platform-8-3_SBOM.json,ICS-0275,urn:uuid:a04fbf16-3957-593c-b750-0b341162bbc1,Inductive Automation,Ignition SCADA Platform 8.3,5.17.23,scada-server,application,2,java,manufacturing-process,isolated-cell,build,GREEN,,opc-ua;modbus-tcp;mqtt-sparkplug;dnp3,13,4
ICS-0276_copadata_zenon-supervisor-12_SBOM.json,ICS-0276,urn:uuid:6d7bab35-075b-53f7-bc1b-8770617423cb,COPA-DATA GmbH,zenon Supervisor 12,1.6.16,scada-server,application,2,windows,power-distribution,isolated-cell,build,RED,,opc-ua;iec-61850-mms;iec-60870-5-104;modbus-tcp,15,4
ICS-0277_siemens_simatic-wincc-unified-v18_SBOM.json,ICS-0277,urn:uuid:e18b8acb-7170-5f01-abdd-721b803672f3,Siemens AG,SIMATIC WinCC Unified V18,6.22.15,scada-server,application,2,windows,wastewater,dmz-routable,decommission,CLEAR,,opc-ua;profinet;s7comm-plus,16,7
ICS-0278_ge_cimplicity-hmi-scada-2023_SBOM.json,ICS-0278,urn:uuid:22965712-3440-502d-9f98-4cbbd61fcffa,GE Vernova,CIMPLICITY HMI/SCADA 2023,4.11.2,scada-server,application,2,windows,power-generation,dmz-routable,operations,AMBER+STRICT,,opc-ua;opc-da;modbus-tcp,17,3
ICS-0279_schneider_ecostruxure-geo-scada-expert-2023_SBOM.json,ICS-0279,urn:uuid:cd66ebec-858a-5dba-839b-c6acf3565ea7,Schneider Electric,EcoStruxure Geo SCADA Expert 2023,8.23.5,scada-server,application,2,windows,power-distribution,remote-accessible,build,GREEN,,dnp3;iec-60870-5-104;modbus-tcp;opc-ua,17,5
ICS-0280_rockwell_factorytalk-view-se-14-00_SBOM.json,ICS-0280,urn:uuid:40aa685a-d023-558d-a223-fb49fee0cb30,Rockwell Automation,FactoryTalk View SE 14.00,5.13.8,scada-server,application,2,windows,power-distribution,dmz-routable,decommission,RED,,ethernet-ip;opc-ua;cip,16,5
ICS-0281_aveva_aveva-historian-2023-r2_SBOM.json,ICS-0281,urn:uuid:4dc73032-17eb-592f-b5ce-4f3878645bfb,AVEVA Group plc,AVEVA Historian 2023 R2,8.12.38,historian,application,3,windows,manufacturing-discrete,dmz-routable,post-build,RED,,opc-ua;opc-hda;sql,17,6
ICS-0282_ge_proficy-historian-9-1_SBOM.json,ICS-0282,urn:uuid:ee70e487-290f-5a99-900e-b85b1a2fc431,GE Vernova,Proficy Historian 9.1,3.12.27,historian,application,3,windows,food-and-beverage,isolated-cell,decommission,AMBER,,opc-ua;opc-hda;sql,15,5
ICS-0283_honeywell_uniformance-phd-historian-r321_SBOM.json,ICS-0283,urn:uuid:1cd70502-01ef-50c4-be1a-2c93f90ddade,Honeywell International,Uniformance PHD Historian R321,7.18.1,historian,application,3,windows,wastewater,isolated-cell,decommission,AMBER+STRICT,,opc-ua;opc-hda;sql,12,5
ICS-0284_emerson_deltav-continuous-historian-15-lts_SBOM.json,ICS-0284,urn:uuid:f804c719-4c01-501c-957c-73727cddd8a8,Emerson Electric,DeltaV Continuous Historian 15.LTS,4.24.23,historian,application,3,windows,building-automation,isolated-cell,post-build,AMBER+STRICT,,opc-ua;opc-hda,15,7
ICS-0285_yokogawa_exaquantum-plant-information-system-r3-30_SBOM.json,ICS-0285,urn:uuid:e3fb647a-452d-5e2d-b6e1-e7943bea14d2,Yokogawa Electric,Exaquantum Plant Information System R3.30,2.24.13,historian,application,3,windows,pharmaceutical,dmz-routable,build,RED,,opc-ua;opc-hda;sql,15,4
ICS-0286_siemens_tia-portal-engineering-suite-v19_SBOM.json,ICS-0286,urn:uuid:3a65804c-fe4a-5cc4-a996-dbe1dee289b3,Siemens AG,TIA Portal Engineering Suite V19,2.15.13,engineering-workstation,application,3,windows,pharmaceutical,control-network,build,AMBER,,profinet;s7comm-plus;opc-ua,13,3
ICS-0287_rockwell_studio-5000-logix-designer-34-00_SBOM.json,ICS-0287,urn:uuid:f345979f-c231-518b-9947-c7ddfb693428,Rockwell Automation,Studio 5000 Logix Designer 34.00,9.23.4,engineering-workstation,application,3,windows,petrochemical,dmz-routable,post-build,AMBER,,ethernet-ip;cip,12,4
ICS-0288_schneider_ecostruxure-control-expert-v16-1_SBOM.json,ICS-0288,urn:uuid:d53ef1a2-da70-5ec9-84da-b949cd9e1ac5,Schneider Electric,EcoStruxure Control Expert V16.1,2.10.16,engineering-workstation,application,3,windows,manufacturing-discrete,control-network,decommission,AMBER+STRICT,,modbus-tcp;ethernet-ip;opc-ua,15,6
ICS-0289_mitsubishi_gx-works3-engineering-tool-1-100e_SBOM.json,ICS-0289,urn:uuid:a3a95dd8-7eda-509b-afdc-d8b199847e9b,Mitsubishi Electric,GX Works3 Engineering Tool 1.100E,9.2.20,engineering-workstation,application,3,windows,semiconductor-fab,remote-accessible,design,AMBER+STRICT,,cc-link-ie;melsoft,16,5
ICS-0290_codesys_codesys-development-system-v3-5-sp19_SBOM.json,ICS-0290,urn:uuid:7fc0bf1c-754e-5775-ab9c-e18937785925,CODESYS GmbH,CODESYS Development System V3.5 SP19,3.3.2,engineering-workstation,application,3,windows,power-transmission,remote-accessible,build,RED,,modbus-tcp;opc-ua;ethercat,19,5
ICS-0291_abb_automation-builder-2-7_SBOM.json,ICS-0291,urn:uuid:a117ee9f-1b91-530c-acf6-f82cd47d07e5,ABB Ltd,Automation Builder 2.7,9.17.33,engineering-workstation,application,3,windows,food-and-beverage,isolated-cell,build,AMBER+STRICT,,modbus-tcp;profinet;ethercat,16,6
ICS-0292_emerson_deltav-md-plus-controller-pk_SBOM.json,ICS-0292,urn:uuid:c0dd7d53-76bb-5c91-a0c8-b6e2410b4749,Emerson Electric,DeltaV MD Plus Controller PK,4.9.2,dcs-controller,firmware,1,vxworks,water-treatment,isolated-cell,design,AMBER+STRICT,,deltav-proprietary;modbus-tcp;opc-ua;hart-ip,13,6
ICS-0293_honeywell_experion-c300-controller-uoc_SBOM.json,ICS-0293,urn:uuid:9c2bfb23-daf4-51e7-b374-cae5c7ec4be6,Honeywell International,Experion C300 Controller UOC,8.17.5,dcs-controller,firmware,1,vxworks,power-generation,isolated-cell,design,AMBER,PLd (ISO 13849),fte;modbus-tcp;hart-ip;opc-ua,13,4
ICS-0294_yokogawa_centum-vp-field-control-station-afv40s_SBOM.json,ICS-0294,urn:uuid:76369fc0-dbb5-5386-837a-de2b6dac32ec,Yokogawa Electric,CENTUM VP Field Control Station AFV40S,4.2.35,dcs-controller,firmware,1,proprietary-rtos,pharmaceutical,remote-accessible,design,GREEN,SIL2,vnet-ip;modbus-tcp;hart-ip;foundation-fieldbus,14,5
ICS-0295_abb_ac-800m-controller-pm864a_SBOM.json,ICS-0295,urn:uuid:c634af09-3d69-5df1-97d9-5e7919072f31,ABB Ltd,AC 800M Controller PM864A,4.13.36,dcs-controller,firmware,1,vxworks,chemical,dmz-routable,design,RED,,profibus;modbus-tcp;iec-61850-mms;opc-ua,16,6
ICS-0296_siemens_simatic-pcs-7-as-controller-as-416-3_SBOM.json,ICS-0296,urn:uuid:d11b2427-685b-5090-9555-8e331ad10d95,Siemens AG,SIMATIC PCS 7 AS Controller AS 416-3,8.12.33,dcs-controller,firmware,1,proprietary-rtos,pulp-and-paper,dmz-routable,decommission,CLEAR,,profibus;profinet;opc-ua,15,4
ICS-0297_hitachi-energy_symphony-plus-hpc800-spc700_SBOM.json,ICS-0297,urn:uuid:cb7769eb-c72c-5be9-9b3a-d31a2ac65a84,Hitachi Energy,Symphony Plus HPC800 SPC700,6.3.8,dcs-controller,firmware,1,vxworks,port-and-logistics,dmz-routable,operations,GREEN,,modbus-tcp;iec-61850-mms;opc-ua,15,6
ICS-0298_schneider_triconex-tricon-cx-controller-tri-gp_SBOM.json,ICS-0298,urn:uuid:d984275a-74c4-5869-9e61-b70dae32cbcb,Schneider Electric,Triconex Tricon CX Controller Tri-GP,7.9.5,sis-logic-solver,firmware,1,proprietary-rtos,transportation-metro,dmz-routable,post-build,RED,SIL2,tristation;modbus-tcp;opc-ua,18,6
ICS-0299_hima_himax-safety-controller-himatrix-f35_SBOM.json,ICS-0299,urn:uuid:6d661949-ebf6-5c53-95bb-a88fe264a653,HIMA Paul Hildebrandt GmbH,HIMax Safety Controller HIMatrix F35,3.13.39,sis-logic-solver,firmware,1,proprietary-rtos,port-and-logistics,isolated-cell,post-build,AMBER+STRICT,SIL3 (IEC 61508),safeethernet;modbus-tcp;opc-ua,13,5
ICS-0300_pilz_pss-4000-safety-controller-pss-4000-r_SBOM.json,ICS-0300,urn:uuid:9a407a1c-0f97-53f9-9fe0-17b423ff8a1d,Pilz GmbH,PSS 4000 Safety Controller PSS 4000-R,7.7.8,sis-logic-solver,firmware,1,proprietary-rtos,district-heating,isolated-cell,operations,RED,SIL2,safetynet-p;profinet;modbus-tcp,17,5
ICS-0301_siemens_simatic-s7-1500f-safety-cpu-1518f-4-pn-dp_SBOM.json,ICS-0301,urn:uuid:fd4ce5d8-ef9e-578e-a206-6feb611ca35d,Siemens AG,SIMATIC S7-1500F Safety CPU 1518F-4 PN/DP,4.3.32,sis-logic-solver,firmware,1,proprietary-rtos,oil-and-gas-midstream,control-network,build,CLEAR,SIL3 (IEC 61508),profisafe;profinet;opc-ua,11,4
ICS-0302_rockwell_guardlogix-safety-controller-5069-l306ers2_SBOM.json,ICS-0302,urn:uuid:b70badfb-2ede-54cd-abac-5cbcabb2b8fd,Rockwell Automation,GuardLogix Safety Controller 5069-L306ERS2,5.3.34,sis-logic-solver,firmware,1,vxworks,pharmaceutical,remote-accessible,build,GREEN,SIL2,cip-safety;ethernet-ip,10,4
ICS-0303_moxa_mgate-protocol-gateway-5217a_SBOM.json,ICS-0303,urn:uuid:ca3d7942-6795-5f1c-b533-3334247c06c4,Moxa Inc.,MGate Protocol Gateway 5217A,6.8.13,protocol-gateway,firmware,3.5,linux,transportation-metro,remote-accessible,operations,AMBER,,modbus-tcp;ethernet-ip;profinet;dnp3;iec-60870-5-104,19,5
ICS-0304_softing_edgeaggregator-gateway-uagate-si_SBOM.json,ICS-0304,urn:uuid:8332b3d6-c42f-58e6-9166-e1386fcd13d9,Softing Industrial Automation,edgeAggregator Gateway uaGate SI,4.0.27,protocol-gateway,application,3.5,linux,automotive,dmz-routable,build,AMBER+STRICT,,opc-ua;mqtt;modbus-tcp;s7comm,19,8
ICS-0305_advantech_ecu-1251-edge-gateway-ecu-4784_SBOM.json,ICS-0305,urn:uuid:f3497510-b9d1-57eb-8251-a9baa8eafc48,"Advantech Co., Ltd.",ECU-1251 Edge Gateway ECU-4784,2.2.28,protocol-gateway,firmware,3.5,linux,semiconductor-fab,dmz-routable,decommission,GREEN,,modbus-tcp;mqtt;opc-ua;dnp3,19,9
ICS-0306_phoenix_fl-mguard-security-appliance-centerport_SBOM.json,ICS-0306,urn:uuid:f294fa8f-9276-5055-a68c-ea1dbedea9d2,Phoenix Contact,FL MGUARD Security Appliance CENTERPORT,1.8.5,industrial-firewall,firmware,3.5,linux,port-and-logistics,remote-accessible,post-build,CLEAR,,ipsec;modbus-tcp-dpi;opc-ua,18,4
ICS-0307_belden_eagle40-industrial-firewall-eagle20_SBOM.json,ICS-0307,urn:uuid:37742f6e-cc08-558a-9471-2da7d229a44a,Belden / Hirschmann,EAGLE40 Industrial Firewall EAGLE20,9.12.20,industrial-firewall,firmware,3.5,linux,manufacturing-discrete,dmz-routable,operations,GREEN,,modbus-tcp-dpi;iec-61850-dpi;ipsec,16,8
ICS-0308_belden_rsp-managed-switch-rspe37_SBOM.json,ICS-0308,urn:uuid:16e201b9-fb5a-5437-ba9f-3071d0ebf91e,Belden / Hirschmann,RSP Managed Switch RSPE37,5.4.10,industrial-switch,firmware,2,linux,power-transmission,remote-accessible,operations,RED,,prp;hsr;iec-61850-mms;snmp,13,5
ICS-0309_westermo_lynx-dss-managed-switch-redfox-5528_SBOM.json,ICS-0309,urn:uuid:5ddae1e5-81bd-5ef6-adce-6d1bbdb4491c,Westermo Network Technologies,Lynx DSS Managed Switch RedFox-5528,1.5.20,industrial-switch,firmware,2,linux,chemical,dmz-routable,post-build,GREEN,,snmp;prp;modbus-tcp,13,5
ICS-0310_moxa_eds-managed-ethernet-switch-eds-g516e_SBOM.json,ICS-0310,urn:uuid:de9aed52-fe9b-5230-9260-7ed73b76b818,Moxa Inc.,EDS Managed Ethernet Switch EDS-G516E,5.18.35,industrial-switch,firmware,2,linux,district-heating,control-network,design,RED,,snmp;prp;modbus-tcp,13,4
ICS-0311_siemens_scalance-x-industrial-switch-xm416-4c_SBOM.json,ICS-0311,urn:uuid:0b89b9fe-971d-5a8d-b81b-12a3f973d33b,Siemens AG,SCALANCE X Industrial Switch XM416-4C,6.21.35,industrial-switch,firmware,2,linux,oil-and-gas-upstream,control-network,decommission,AMBER,,profinet;snmp;prp,15,7
ICS-0312_siemens_ruggedcom-rx1500-router-rx5000_SBOM.json,ICS-0312,urn:uuid:2b0649dd-c9fb-5940-bbbc-7537bdd04ca9,Siemens AG,RUGGEDCOM RX1500 Router RX5000,6.23.19,industrial-router,firmware,3.5,linux,pulp-and-paper,isolated-cell,build,AMBER+STRICT,,snmp;ipsec;iec-61850-mms,12,5
ICS-0313_abb_acs880-industrial-drive-acs580-01_SBOM.json,ICS-0313,urn:uuid:123ff46e-86b1-5bbc-8195-addc288a440e,ABB Ltd,ACS880 Industrial Drive ACS580-01,6.11.35,vfd-drive,firmware,1,proprietary-rtos,oil-and-gas-midstream,dmz-routable,decommission,RED,,profinet;ethernet-ip;modbus-tcp;ethercat,16,5
ICS-0314_siemens_sinamics-s120-drive-s210_SBOM.json,ICS-0314,urn:uuid:14107fc7-a948-5cf9-b8f6-ddb7f5f97ea4,Siemens AG,SINAMICS S120 Drive S210,8.12.28,vfd-drive,firmware,1,proprietary-rtos,wastewater,isolated-cell,build,CLEAR,,profinet;profisafe;ethernet-ip,17,5
ICS-0315_danfoss_vlt-automationdrive-fc-360_SBOM.json,ICS-0315,urn:uuid:af8787f0-2784-5249-8a37-b637955b08c4,Danfoss A/S,VLT AutomationDrive FC-360,6.6.10,vfd-drive,firmware,1,proprietary-rtos,water-treatment,dmz-routable,build,CLEAR,,profinet;modbus-tcp;ethernet-ip,14,3
ICS-0316_rockwell_powerflex-755-drive-527_SBOM.json,ICS-0316,urn:uuid:baf0dfd9-87da-5f3d-893b-75755196cc0f,Rockwell Automation,PowerFlex 755 Drive 527,5.17.18,vfd-drive,firmware,1,proprietary-rtos,power-transmission,dmz-routable,operations,RED,,ethernet-ip;cip;devicenet,14,4
ICS-0317_bosch-rexroth_indradrive-controller-hms01_SBOM.json,ICS-0317,urn:uuid:ed8f24c0-ca0c-5fbe-b5fe-3af93ed053b1,Bosch Rexroth AG,IndraDrive Controller HMS01,3.0.20,motion-controller,firmware,1,proprietary-rtos,transportation-metro,remote-accessible,operations,RED,,sercos-iii;profinet;ethercat;ethernet-ip,17,5
ICS-0318_bosch-rexroth_indramotion-mlc-l75_SBOM.json,ICS-0318,urn:uuid:ac60dd2d-9523-58da-a44a-8e02a5999506,Bosch Rexroth AG,IndraMotion MLC L75,1.24.7,motion-controller,firmware,1,linux,semiconductor-fab,remote-accessible,decommission,CLEAR,,sercos-iii;opc-ua;profinet,14,5
ICS-0319_fuji_frenic-ace-inverter-frn0022e2s_SBOM.json,ICS-0319,urn:uuid:b54e75e3-6007-5287-9cfd-2a35767cb5ae,Fuji Electric,FRENIC-Ace Inverter FRN0022E2S,1.14.20,vfd-drive,firmware,1,proprietary-rtos,pharmaceutical,control-network,post-build,RED,,modbus-tcp;profinet,16,7
ICS-0320_mitsubishi_melfa-robot-controller-cr750-q_SBOM.json,ICS-0320,urn:uuid:f1a4b5b4-b7d1-553e-bf7e-0df62a08812f,Mitsubishi Electric,MELFA Robot Controller CR750-Q,2.2.23,robot-controller,firmware,1,proprietary-rtos,water-treatment,isolated-cell,build,CLEAR,SIL2,cc-link-ie;ethernet-ip;melsoft,15,6
ICS-0321_abb_irc5-robot-controller-omnicore-c30_SBOM.json,ICS-0321,urn:uuid:f4354646-da7c-53d0-b609-146287511d41,ABB Ltd,IRC5 Robot Controller OmniCore C30,8.17.35,robot-controller,firmware,1,vxworks,food-and-beverage,isolated-cell,decommission,AMBER+STRICT,,profinet;ethernet-ip;devicenet,17,9
ICS-0322_keyence_cnc-motion-unit-mc-4_SBOM.json,ICS-0322,urn:uuid:81dffd85-3c32-5bd0-9dcb-59ff017d77b8,KEYENCE Corporation,CNC Motion Unit MC-4,6.8.7,cnc-controller,firmware,1,proprietary-rtos,port-and-logistics,dmz-routable,design,RED,,ethernet-ip;modbus-tcp,17,6
ICS-0323_mitsubishi_m800-cnc-controller-m80w_SBOM.json,ICS-0323,urn:uuid:16d67c16-46e5-523e-8777-99bb9ff0accb,Mitsubishi Electric,M800 CNC Controller M80W,6.6.23,cnc-controller,firmware,1,proprietary-rtos,manufacturing-process,remote-accessible,post-build,CLEAR,,cc-link-ie;melsoft;ethernet-ip,13,2
ICS-0324_emerson_rosemount-3051s-transmitter-3051cd_SBOM.json,ICS-0324,urn:uuid:68c2804a-53a2-53a0-8a35-4c7b0753b38b,Emerson Electric,Rosemount 3051S Transmitter 3051CD,1.10.21,field-transmitter,firmware,0,bare-metal,oil-and-gas-upstream,control-network,build,RED,,hart;hart-ip;foundation-fieldbus,11,4
ICS-0325_yokogawa_eja-e-series-transmitter-ejx910a_SBOM.json,ICS-0325,urn:uuid:b1af4eeb-9e67-5547-bd6c-e9af33cdbd69,Yokogawa Electric,EJA-E Series Transmitter EJX910A,2.3.38,field-transmitter,firmware,0,bare-metal,manufacturing-discrete,remote-accessible,decommission,GREEN,,hart;foundation-fieldbus;profibus-pa,8,2
ICS-0326_honeywell_smartline-st800-transmitter-stt850_SBOM.json,ICS-0326,urn:uuid:d01dd52a-d50a-519f-95f4-1758388a1439,Honeywell International,SmartLine ST800 Transmitter STT850,6.24.31,field-transmitter,firmware,0,bare-metal,power-transmission,remote-accessible,post-build,CLEAR,,hart;foundation-fieldbus,9,3
ICS-0327_abb_merging-unit-sam600-sam600-vt_SBOM.json,ICS-0327,urn:uuid:742ab772-5498-5891-9bf8-b822e1d80a2a,ABB Ltd,Merging Unit SAM600 SAM600-VT,9.17.9,merging-unit,firmware,0,proprietary-rtos,steel-and-metals,dmz-routable,design,AMBER,,iec-61850-sv;iec-61850-goose;ptp-1588,17,6
ICS-0328_schneider_powerlogic-ion9000-meter-pm8000_SBOM.json,ICS-0328,urn:uuid:2c12f2dc-927c-5076-8789-a71585e6c448,Schneider Electric,PowerLogic ION9000 Meter PM8000,9.23.5,power-meter,firmware,1,linux,transportation-rail,control-network,design,AMBER+STRICT,,modbus-tcp;dnp3;iec-61850-mms,19,7
ICS-0329_ge_epm-9900-power-meter-epm6100_SBOM.json,ICS-0329,urn:uuid:b14bc4d5-9cd8-5e5e-a252-71977de6632e,GE Vernova,EPM 9900 Power Meter EPM6100,5.2.20,power-meter,firmware,1,proprietary-rtos,water-treatment,remote-accessible,build,AMBER,,modbus-tcp;dnp3;iec-61850-mms,17,5
ICS-0330_ptc_kepserverex-connectivity-platform-6-15_SBOM.json,ICS-0330,urn:uuid:5af16dd5-4208-52f2-8109-bd96ff28d9ad,PTC Inc.,KEPServerEX Connectivity Platform 6.15,8.15.37,opc-server,application,3,windows,pharmaceutical,dmz-routable,decommission,CLEAR,,opc-ua;opc-da;modbus-tcp;ethernet-ip;s7comm,18,7
ICS-0331_softing_datafeed-opc-suite-v5-30_SBOM.json,ICS-0331,urn:uuid:16ac59f1-fec7-5a49-8616-83d37aa55430,Softing Industrial Automation,dataFEED OPC Suite V5.30,7.6.11,opc-server,application,3,windows,port-and-logistics,dmz-routable,operations,AMBER,,opc-ua;opc-da;mqtt;s7comm,14,3
ICS-0332_aveva_aveva-opc-ua-server-2023-r2_SBOM.json,ICS-0332,urn:uuid:77e499b1-182b-5577-9832-022515347910,AVEVA Group plc,AVEVA OPC UA Server 2023 R2,8.20.25,opc-server,application,3,windows,food-and-beverage,isolated-cell,decommission,RED,,opc-ua;opc-da,15,3
ICS-0333_honeywell_excel-web-ii-bacnet-controller-ciper-50_SBOM.json,ICS-0333,urn:uuid:58892ee5-b8dd-5a9c-a943-e05e9ca2c812,Honeywell International,Excel Web II BACnet Controller CIPer 50,2.23.25,bas-controller,firmware,1,linux,petrochemical,dmz-routable,build,RED,,bacnet-ip;modbus-tcp;lonworks,19,10
